subject,fid,response
xzhong3,6316124,1
xzhong3,6316124,0
xzhong3,6316124,0
xzhong3,27796509,0
xzhong3,27796509,0
xzhong3,27796509,2
xzhong3,22907701,1
xzhong3,22907701,0
xzhong3,22907701,0
xzhong3,44520148,0
xzhong3,44520148,0
xzhong3,44520148,0
xzhong3,27796852,1
xzhong3,27796852,0
xzhong3,27796852,1
xzhong3,27796647,0
xzhong3,27796647,0
xzhong3,27796647,0
xzhong3,27800218,0
xzhong3,27800218,0
xzhong3,27800218,1
xzhong3,10576888,0
xzhong3,10576888,0
xzhong3,27798055,0
xzhong3,27798055,0
xzhong3,27798055,0
xzhong3,27805178,0
xzhong3,27805178,0
xzhong3,27805178,0
xzhong3,7349067,0
xzhong3,7349067,0
xzhong3,7349067,0
xzhong3,44520279,0
xzhong3,44520279,0
xzhong3,44520279,0
xzhong3,44520279,0
xzhong3,10577146,0
xzhong3,10577146,0
xzhong3,10577146,0
xzhong3,27799910,0
xzhong3,27799910,0
xzhong3,27799910,0
mrashid,27799910,2
mrashid,27799910,0
mrashid,10578863,0
mrashid,10578863,0
mrashid,10578863,7
mrashid,10578077,0
mrashid,10578077,1
mrashid,10578077,0
mrashid,27800619,0
mrashid,27800619,1
mrashid,27798653,0
mrashid,27798653,0
mrashid,27798653,0
mrashid,36144131,0
mrashid,36144131,0
mrashid,36144131,0
mrashid,22907721,0
mrashid,22907721,0
mrashid,22907721,0
mrashid,27797673,0
mrashid,27797673,0
mrashid,27797673,0
mrashid,44520084,0
mrashid,44520084,0
mrashid,44520084,0
mrashid,27802008,0
mrashid,27802008,0
mrashid,27802008,0
mrashid,27800553,0
mrashid,27800553,0
mrashid,27800553,1
mrashid,27804279,0
mrashid,27804279,0
mrashid,27804279,0
mrashid,27797891,0
mrashid,27797891,1
mrashid,27797891,0
mrashid,10576888,0
mrashid,10576888,0
mrashid,10576888,0
mrashid,44520094,0
mrashid,44520094,0
mrashid,44520094,0
mrashid,27796431,0
mrashid,27796431,0
mrashid,27796431,0
mrashid,8867670,0
mrashid,8867670,0
mrashid,8867670,1
mrashid,27801385,0
mrashid,27801385,0
mrashid,27801385,0
mrashid,27805178,0
mrashid,27805178,0
mrashid,27805178,0
mrashid,27802216,0
mrashid,27802216,1
mrashid,27802216,0
mrashid,27802905,0
mrashid,27802905,0
mrashid,27802905,1
mrashid,36144098,0
mrashid,36144098,0
mrashid,36144098,0
mrashid,27796647,0
mrashid,27796647,1
mrashid,27796647,0
mrashid,27797205,0
mrashid,27797205,0
mrashid,27797205,2
mrashid,44519964,0
mrashid,44519964,0
mrashid,44519964,0
mrashid,27800218,0
mrashid,27800218,0
mrashid,27800218,0
mrashid,10576511,0
mrashid,10576511,0
mrashid,10576511,1
mrashid,44520148,0
mrashid,44520148,0
mrashid,44520148,0
mrashid,10576909,0
mrashid,10576909,0
mrashid,10576909,0
mrashid,10577247,0
mrashid,10577247,0
mrashid,10577247,0
maheshwari,7349197,0
maheshwari,7349197,3
maheshwari,7349197,0
maheshwari,8867670,1
maheshwari,8867670,0
maheshwari,8867670,6
maheshwari,10578077,1
maheshwari,10578077,0
maheshwari,10578077,0
maheshwari,22908000,0
maheshwari,22908000,0
maheshwari,22908000,2
maheshwari,4661284,0
maheshwari,4661284,1
maheshwari,4661284,0
maheshwari,27797205,1
maheshwari,27797205,0
maheshwari,27797205,0
maheshwari,36144131,0
maheshwari,36144131,0
maheshwari,36144131,1
maheshwari,27797673,1
maheshwari,27797673,1
maheshwari,27797673,0
maheshwari,27797673,0
maheshwari,27797891,0
maheshwari,27797891,2
maheshwari,27797891,2
maheshwari,44520124,0
maheshwari,44520124,0
maheshwari,44520124,0
maheshwari,44520124,0
cozma_92,27799536,3
cozma_92,27799536,0
cozma_92,51583309,0
cozma_92,51583309,0
cozma_92,51583309,0
cozma_92,27798255,0
cozma_92,27798255,0
cozma_92,27798255,1
cozma_92,22908000,0
cozma_92,22908000,0
cozma_92,22908000,0
cozma_92,10579194,0
cozma_92,10579194,0
cozma_92,10579194,0
cozma_92,27804279,0
cozma_92,27804279,0
cozma_92,27804279,0
cozma_92,4661284,0
cozma_92,4661284,0
cozma_92,4661284,0
cozma_92,10576909,0
cozma_92,10576909,0
cozma_92,10576909,0
cozma_92,27797673,0
cozma_92,27797673,0
cozma_92,27797673,0
cozma_92,44520084,0
cozma_92,44520084,0
cozma_92,44520084,0
cozma_92,27804446,0
cozma_92,27804446,0
cozma_92,27804446,0
cozma_92,44519964,0
cozma_92,44519964,0
cozma_92,44519964,0
cozma_92,44520148,0
cozma_92,44520148,0
cozma_92,10577247,0
cozma_92,10577247,2
cozma_92,10577247,0
cozma_92,44520208,0
cozma_92,44520208,0
cozma_92,44520208,0
cozma_92,27799972,0
cozma_92,27799972,1
cozma_92,27799972,0
ldecamora,22907980,2
ldecamora,22907980,0
ldecamora,22907980,0
ldecamora,22907980,1
ldecamora,22907980,1
ldecamora,27799972,0
ldecamora,27799972,0
ldecamora,27799972,0
ldecamora,27799972,0
ldecamora,10579035,0
ldecamora,10579035,0
ldecamora,10579035,0
ldecamora,7349040,2
ldecamora,7349040,3
ldecamora,7349040,0
ldecamora,7349040,0
ldecamora,7349040,0
ldecamora,27798653,0
ldecamora,27798653,0
ldecamora,27798653,0
ldecamora,22908012,0
ldecamora,22908012,0
ldecamora,22908012,0
ldecamora,27801385,1
ldecamora,27801385,2
seph1603,22907673,1
seph1603,22907673,0
seph1603,27796391,2
seph1603,27796391,0
seph1603,44520148,1
seph1603,44520148,0
seph1603,44520148,0
seph1603,8867670,1
seph1603,8867670,0
seph1603,8867670,1
seph1603,27803446,0
seph1603,27803446,0
seph1603,27803446,0
seph1603,27799972,0
seph1603,27799972,1
seph1603,27799972,0
seph1603,10576511,0
seph1603,10576511,0
seph1603,10576511,0
seph1603,7349067,0
seph1603,7349067,0
seph1603,7349067,0
seph1603,47632533,0
seph1603,47632533,0
seph1603,47632533,1
seph1603,47632544,0
seph1603,47632544,0
seph1603,47632544,0
seph1603,34090221,0
seph1603,34090221,0
seph1603,34090221,0
seph1603,44520094,0
seph1603,44520094,0
seph1603,44520094,0
seph1603,27799536,0
seph1603,27799536,0
seph1603,27799536,0
seph1603,6316602,0
seph1603,6316602,0
seph1603,6316602,0
seph1603,44820972,0
seph1603,44820972,0
seph1603,44820972,0
seph1603,27804446,0
seph1603,27804446,0
seph1603,27804446,0
seph1603,8867848,0
seph1603,8867848,0
seph1603,8867848,0
seph1603,10578378,0
seph1603,10578378,0
seph1603,10578378,0
contact,27802284,2
contact,6316124,0
contact,6316124,0
contact,6316124,0
contact,27798255,0
contact,27798255,0
contact,27798255,0
contact,27798255,2
contact,32134448,0
contact,32134448,0
contact,32134448,0
contact,27804279,0
contact,27804279,0
contact,27804279,0
contact,27805178,2
contact,27805178,3
contact,27805178,0
contact,10577247,0
contact,10577247,1
contact,8867670,1
contact,8867670,0
contact,8867670,0
contact,8867670,2
contact,44520272,1
contact,44520272,1
contact,44520272,2
contact,4661268,1
contact,4661268,0
contact,4661268,1
romulodiniz,44520148,0
romulodiniz,44520148,0
romulodiniz,44520148,1
romulodiniz,27800619,0
romulodiniz,27800619,2
romulodiniz,27800619,2
romulodiniz,27800619,1
romulodiniz,47632544,0
romulodiniz,47632544,0
romulodiniz,47632544,0
romulodiniz,32134598,1
romulodiniz,32134598,4
romulodiniz,32134598,0
romulodiniz,44520124,0
romulodiniz,44520124,1
romulodiniz,44520124,0
romulodiniz,27796431,3
romulodiniz,27796431,0
romulodiniz,27796431,0
romulodiniz,27802905,0
romulodiniz,27802905,1
romulodiniz,27802905,2
romulodiniz,44820931,0
romulodiniz,44820931,1
romulodiniz,44820931,0
romulodiniz,27803446,0
romulodiniz,27803446,0
romulodiniz,27803446,0
romulodiniz,27804279,0
romulodiniz,27804279,0
romulodiniz,27804279,0
romulodiniz,22907701,0
romulodiniz,22907701,0
romulodiniz,22907701,0
romulodiniz,10577085,0
romulodiniz,10577085,0
romulodiniz,10577085,0
romulodiniz,10576888,0
romulodiniz,10576888,0
romulodiniz,10576888,0
romulodiniz,27797891,0
romulodiniz,27797891,0
romulodiniz,27797891,0
romulodiniz,10577421,0
romulodiniz,10577421,0
romulodiniz,10577421,0
seiumiut,27799545,0
seiumiut,27799545,2
seiumiut,27799545,0
seiumiut,27802216,0
seiumiut,27802216,0
seiumiut,27802216,0
seiumiut,27802216,0
seiumiut,10578378,0
seiumiut,10578378,0
seiumiut,10578378,1
seiumiut,22907980,0
seiumiut,22907980,0
seiumiut,22907980,0
seiumiut,27796391,0
seiumiut,27796391,0
seiumiut,27796391,0
seiumiut,7349138,0
seiumiut,7349138,0
seiumiut,7349138,1
seiumiut,22907932,0
seiumiut,22907932,0
seiumiut,22907932,0
seiumiut,10579035,0
seiumiut,10579035,1
seiumiut,27797891,0
seiumiut,27797891,0
seiumiut,27797891,0
seiumiut,32134448,0
seiumiut,32134448,0
seiumiut,32134448,0
seiumiut,27796852,0
seiumiut,27796852,0
seiumiut,27796852,0
seiumiut,10577093,0
seiumiut,10577093,0
seiumiut,10577093,0
seiumiut,27802905,0
seiumiut,27802905,0
seiumiut,27802905,0
slymntkn34,10578378,1
slymntkn34,44520387,0
slymntkn34,44520387,0
slymntkn34,44520387,0
slymntkn34,27801385,0
slymntkn34,27801385,0
slymntkn34,27801385,1
slymntkn34,10577902,0
slymntkn34,10577902,0
slymntkn34,10577902,0
slymntkn34,10577902,0
slymntkn34,10578077,0
slymntkn34,10578077,0
slymntkn34,10578077,0
slymntkn34,22908006,0
slymntkn34,22908006,3
slymntkn34,22907701,0
slymntkn34,22907701,1
slymntkn34,22907701,0
slymntkn34,10577421,0
slymntkn34,10577421,0
slymntkn34,10577421,0
slymntkn34,10577146,0
slymntkn34,10577146,0
slymntkn34,10577146,0
slymntkn34,44520762,0
slymntkn34,44520762,0
slymntkn34,44520762,1
slymntkn34,27799911,0
slymntkn34,27799911,0
slymntkn34,27799911,0
slymntkn34,27799911,0
slymntkn34,10576318,0
slymntkn34,10576318,0
slymntkn34,10576318,0
tuj80000,44520084,0
tuj80000,44520084,1
tuj80000,44520084,0
tuj80000,22907980,0
tuj80000,22907980,0
tuj80000,22907980,0
tuj80000,44820931,0
tuj80000,44820931,0
tuj80000,44820931,0
tuj80000,44820931,2
tuj80000,10577421,1
tuj80000,10577421,3
tuj80000,22908000,2
tuj80000,22908000,1
tuj80000,22908000,0
tuj80000,32134448,0
tuj80000,32134448,0
tuj80000,44520208,0
tuj80000,44520208,0
tuj80000,44520208,0
tuj80000,27796509,0
tuj80000,27796509,1
tuj80000,27796509,0
tuj80000,10577596,0
tuj80000,10577596,0
tuj80000,10577596,0
tuj80000,44520094,0
tuj80000,44520094,0
tuj80000,44520094,0
tuj80000,27805178,3
tuj80000,27805178,1
tuj80000,27805178,0
tuj80000,27799545,0
tuj80000,27799545,0
tuj80000,27797205,0
tuj80000,27797205,0
tuj80000,27797205,0
tuj80000,47632544,0
tuj80000,47632544,0
tuj80000,47632544,0
tuj80000,22907673,0
tuj80000,22907673,0
tuj80000,22907673,0
tuj80000,27797891,0
tuj80000,27797891,0
tuj80000,27797891,0
tuj80000,10578517,0
tuj80000,10578517,0
tuj80000,10578517,0
agoswam2,44520208,1
agoswam2,44520208,0
agoswam2,44520208,1
agoswam2,22908000,0
agoswam2,22908000,0
agoswam2,22908000,0
agoswam2,27798250,3
agoswam2,27798250,0
agoswam2,27798250,1
agoswam2,47632533,0
agoswam2,47632533,1
agoswam2,47632533,1
agoswam2,10576888,1
agoswam2,10576888,1
agoswam2,10576888,1
agoswam2,22907932,0
agoswam2,22907932,0
agoswam2,22907932,0
agoswam2,10577565,0
agoswam2,10577565,1
agoswam2,10577565,0
agoswam2,4661268,3
agoswam2,4661268,0
agoswam2,4661268,0
agoswam2,27796647,0
agoswam2,27796647,0
agoswam2,27796647,0
agoswam2,27796647,0
agoswam2,27802081,0
agoswam2,27802081,0
agoswam2,27802081,0
agoswam2,27803317,0
agoswam2,27803317,1
agoswam2,27803317,0
agoswam2,27802905,0
agoswam2,27802905,0
agoswam2,27802905,1
nasi,44519964,0
nasi,44519964,0
nasi,44519964,0
nasi,44519964,0
nasi,27797205,0
nasi,27802008,0
nasi,27802008,0
nasi,27802008,0
nasi,27802081,0
nasi,27802081,0
nasi,27802081,0
nasi,10576909,0
nasi,10576909,3
nasi,10576909,0
nasi,27797891,0
nasi,27797891,0
nasi,27797891,0
nasi,27798255,0
nasi,27798255,0
nasi,27798255,0
nasi,10576888,0
nasi,10576888,0
nasi,10576888,0
nasi,8867848,0
nasi,8867848,0
nasi,8867848,0
nasi,7349040,0
nasi,7349040,0
nasi,7349040,1
nasi,27802284,2
nasi,4452010,0
nasi,4452010,0
nasi,4452010,0
nasi,10577093,0
nasi,10577093,0
nasi,10577093,0
nasi,44520124,0
nasi,44520124,0
nasi,44520124,0
nasi,27800553,0
nasi,27800553,0
nasi,27800553,0
nasi,27802216,0
nasi,27802216,1
nasi,27798055,0
nasi,27798055,0
nasi,27798055,0
nasi,27799545,0
nasi,27799545,0
nasi,27799545,0
nasi,27799972,0
nasi,27799972,0
nasi,27799972,0
nasi,22908012,0
nasi,22908012,0
nasi,22908012,0
nasi,22908012,0
nasi,27796431,0
nasi,27796431,0
nasi,27796431,0
nasi,27803317,0
nasi,27803317,1
nasi,10576318,0
nasi,10576318,0
nasi,10576318,0
nasi,27797673,0
nasi,27797673,0
nasi,27797673,0
nasi,47632533,0
nasi,47632533,0
nasi,47632533,0
nasi,44520272,0
nasi,44520272,0
nasi,44520272,0
nasi,22907673,1
nasi,22907673,1
nasi,27798653,0
nasi,27798653,0
nasi,27798653,0
nasi,27803215,0
nasi,27803215,0
nasi,8867670,0
nasi,8867670,1
nasi,8867670,0
nasi,36144131,0
nasi,36144131,1
nasi,36144131,0
nasi,10578056,0
nasi,10578056,1
nasi,10578517,0
nasi,10578517,0
nasi,10578517,0
nasi,10578517,0
nasi,27798605,2
nasi,27798605,0
