subject,fid,response
tchuanro,6316124,1
tchuanro,6316124,1
tchuanro,6316124,1
tchuanro,27796647,1
tchuanro,27796647,2
tchuanro,27796647,1
tchuanro,10578517,1
tchuanro,10578517,1
tchuanro,22907980,1
tchuanro,22907980,1
tchuanro,44820972,1
tchuanro,44820972,1
tchuanro,44820972,4
tchuanro,44820972,1
tchuanro,6316602,1
tchuanro,6316602,1
tchuanro,6316602,1
tchuanro,27799972,1
tchuanro,27799972,1
tchuanro,27799972,1
tchuanro,44821071,1
tchuanro,44821071,1
tchuanro,44821071,1
tchuanro,10577902,1
tchuanro,10577902,1
tchuanro,10577902,1
tchuanro,44520208,1
tchuanro,44520208,1
tchuanro,44520208,1
tchuanro,22908006,1
tchuanro,22908006,1
tchuanro,22908006,1
tchuanro,10579053,1
tchuanro,10579053,1
tchuanro,10579053,1
tchuanro,10579053,1
tchuanro,10578056,1
tchuanro,10578056,1
tchuanro,10578056,1
tchuanro,34097293,1
tchuanro,34097293,1
tchuanro,34097293,1
tchuanro,10576318,1
tchuanro,10576318,1
tchuanro,10576318,1
tchuanro,27803215,1
tchuanro,27803215,1
tchuanro,27803215,1
tchuanro,22908012,1
tchuanro,22908012,1
tchuanro,22908012,1
tchuanro,27797205,1
tchuanro,27797205,1
tchuanro,27797205,1
tchuanro,22907701,1
tchuanro,22907701,1
tchuanro,22907701,1
tchuanro,10577596,1
tchuanro,10577596,1
tchuanro,10577596,1
tchuanro,44520387,1
tchuanro,44520387,1
tchuanro,44520387,1
tchuanro,27797673,1
tchuanro,27797673,1
tchuanro,27797673,1
tchuanro,27799911,1
tchuanro,27799911,1
tchuanro,27799911,1
tchuanro,44520094,1
tchuanro,44520094,1
tchuanro,44520094,1
tchuanro,36466709,1
tchuanro,36466709,1
tchuanro,36466709,1
tchuanro,27802284,1
tchuanro,27802284,1
tchuanro,27802284,1
tchuanro,10577146,1
tchuanro,10577146,1
tchuanro,10577146,1
tchuanro,27800619,1
tchuanro,27800619,1
tchuanro,27800619,1
tchuanro,47632544,1
tchuanro,47632544,1
tchuanro,47632544,1
tchuanro,22908000,1
tchuanro,22908000,1
tchuanro,22908000,1
tchuanro,27798055,1
tchuanro,27798055,1
tchuanro,27798055,1
tchuanro,27799910,1
tchuanro,27799910,1
tchuanro,27799910,1
tchuanro,27800553,1
tchuanro,27800553,1
tchuanro,27800553,1
tchuanro,8867670,1
tchuanro,8867670,1
tchuanro,8867670,1
tchuanro,27802216,1
tchuanro,27802216,1
tchuanro,27802216,1
tchuanro,10577093,1
tchuanro,10577093,1
tchuanro,10577093,1
tchuanro,4661268,1
tchuanro,4661268,1
tchuanro,4661268,1
abulfazhajizada,34097091,1
abulfazhajizada,34097091,1
abulfazhajizada,34097091,2
abulfazhajizada,10577421,3
abulfazhajizada,10577421,1
abulfazhajizada,10577421,2
abulfazhajizada,27798250,1
abulfazhajizada,27798250,4
abulfazhajizada,27798250,4
abulfazhajizada,27798250,2
abulfazhajizada,27798250,1
abulfazhajizada,27798250,4
abulfazhajizada,27804279,1
abulfazhajizada,27804279,1
abulfazhajizada,27804279,1
abulfazhajizada,27799910,1
abulfazhajizada,27799910,1
abulfazhajizada,27799910,1
abulfazhajizada,4661284,1
abulfazhajizada,4661284,1
abulfazhajizada,4661284,5
abulfazhajizada,4661284,1
abulfazhajizada,10578056,1
abulfazhajizada,10578056,1
abulfazhajizada,10578056,1
abulfazhajizada,22907980,1
abulfazhajizada,22907980,1
abulfazhajizada,22907980,1
abulfazhajizada,10576318,5
abulfazhajizada,10576318,1
abulfazhajizada,10576318,1
abulfazhajizada,22908000,1
abulfazhajizada,22908000,1
abulfazhajizada,22908000,3
abulfazhajizada,22908000,1
abulfazhajizada,27802284,1
abulfazhajizada,27802284,3
abulfazhajizada,27802284,1
abulfazhajizada,44821127,1
abulfazhajizada,44821127,1
abulfazhajizada,44821127,1
abulfazhajizada,44821127,1
abulfazhajizada,44520094,1
abulfazhajizada,44520094,1
abulfazhajizada,44520094,1
abulfazhajizada,27798605,1
abulfazhajizada,27798605,1
abulfazhajizada,27798605,1
abulfazhajizada,22907932,1
abulfazhajizada,22907932,1
abulfazhajizada,22907932,1
abulfazhajizada,22907932,1
abulfazhajizada,27798653,1
abulfazhajizada,27798653,1
abulfazhajizada,27798653,1
abulfazhajizada,44820931,1
abulfazhajizada,44820931,1
abulfazhajizada,44820931,1
abulfazhajizada,27799536,5
abulfazhajizada,27799536,1
abulfazhajizada,27799536,1
abulfazhajizada,27799536,1
abulfazhajizada,44520762,1
abulfazhajizada,44520762,1
abulfazhajizada,44520762,1
abulfazhajizada,10578077,5
abulfazhajizada,10578077,1
abulfazhajizada,10578077,1
abulfazhajizada,44520106,1
abulfazhajizada,44520106,1
abulfazhajizada,44520106,1
abulfazhajizada,27797891,1
abulfazhajizada,27797891,1
abulfazhajizada,27797891,1
ugurbyrm,4661268,3
ugurbyrm,4661268,1
ugurbyrm,4661268,3
ugurbyrm,4661268,1
ugurbyrm,4661268,2
ugurbyrm,4661268,4
ugurbyrm,4661268,1
ugurbyrm,4661268,1
ugurbyrm,4661268,1
ugurbyrm,27804446,1
ugurbyrm,27804446,2
ugurbyrm,27804446,2
ugurbyrm,27804446,1
ugurbyrm,34097293,1
ugurbyrm,34097293,1
ugurbyrm,34097293,3
ugurbyrm,34097293,1
ugurbyrm,34097293,1
ugurbyrm,10577093,1
ugurbyrm,10577093,1
ugurbyrm,10577093,1
ugurbyrm,27802284,1
ugurbyrm,27802284,1
ugurbyrm,10576318,1
ugurbyrm,10576318,1
ugurbyrm,10576318,1
ugurbyrm,10576318,1
ugurbyrm,44520106,1
ugurbyrm,44520106,1
ugurbyrm,44520106,1
ugurbyrm,44821071,1
ugurbyrm,44821071,1
ugurbyrm,44821071,1
ugurbyrm,10579053,1
ugurbyrm,10579053,1
ugurbyrm,27799911,1
ugurbyrm,27799911,1
ugurbyrm,27799911,1
ugurbyrm,27799545,1
ugurbyrm,27799545,1
ugurbyrm,27799545,1
ugurbyrm,27802081,1
ugurbyrm,27802081,1
ugurbyrm,8867848,1
ugurbyrm,8867848,1
ugurbyrm,8867848,1
ugurbyrm,27800218,1
ugurbyrm,27800218,1
ugurbyrm,27800218,1
ugurbyrm,27804279,1
ugurbyrm,27804279,1
ugurbyrm,10578077,1
ugurbyrm,10578077,1
xzhong3,27804279,5
xzhong3,27804279,5
xzhong3,27804279,1
xzhong3,27804279,1
xzhong3,27804279,1
xzhong3,27799536,5
xzhong3,27799536,1
xzhong3,27799536,5
xzhong3,27799536,5
xzhong3,27799536,1
xzhong3,27799536,5
xzhong3,27799536,5
xzhong3,27799536,5
xzhong3,27799536,5
xzhong3,27799536,1
xzhong3,22908006,1
xzhong3,22908006,1
xzhong3,22908006,1
xzhong3,22908006,1
xzhong3,8867848,1
xzhong3,8867848,1
xzhong3,8867848,1
xzhong3,6316124,5
xzhong3,6316124,1
xzhong3,6316124,1
xzhong3,6316124,1
xzhong3,27796509,1
xzhong3,27796509,1
xzhong3,27796509,5
xzhong3,27796509,5
xzhong3,27796509,1
xzhong3,22907701,5
xzhong3,22907701,1
xzhong3,22907701,1
xzhong3,22907701,1
xzhong3,44520148,1
xzhong3,44520148,1
xzhong3,44520148,1
xzhong3,27796852,5
xzhong3,27796852,1
xzhong3,27796852,1
xzhong3,27796852,5
xzhong3,27796852,1
xzhong3,27796647,1
xzhong3,27796647,1
xzhong3,27796647,1
xzhong3,27800218,1
xzhong3,27800218,1
xzhong3,27800218,5
xzhong3,27800218,1
xzhong3,10576888,1
xzhong3,10576888,1
xzhong3,10576888,5
xzhong3,27798055,1
xzhong3,27798055,1
xzhong3,27798055,1
xzhong3,27805178,1
xzhong3,27805178,1
xzhong3,27805178,1
xzhong3,7349067,1
xzhong3,7349067,1
xzhong3,7349067,1
xzhong3,44520279,1
xzhong3,44520279,1
xzhong3,44520279,1
xzhong3,44520279,1
xzhong3,10577146,1
xzhong3,10577146,1
xzhong3,10577146,1
xzhong3,27799910,1
xzhong3,27799910,1
xzhong3,27799910,1
mrashid,27799910,5
mrashid,27799910,5
mrashid,27799910,1
mrashid,27799910,1
mrashid,27799910,1
mrashid,27799910,2
mrashid,27799910,2
mrashid,10578863,1
mrashid,10578863,1
mrashid,10578863,1
mrashid,10578863,1
mrashid,10578863,1
mrashid,10578863,1
mrashid,10578863,1
mrashid,10578863,1
mrashid,10578863,1
mrashid,10578863,1
mrashid,10578077,1
mrashid,10578077,1
mrashid,10578077,1
mrashid,10578077,1
mrashid,27800619,1
mrashid,27800619,1
mrashid,27800619,1
mrashid,27798653,1
mrashid,27798653,1
mrashid,27798653,1
mrashid,36144131,1
mrashid,36144131,1
mrashid,36144131,1
mrashid,22907721,1
mrashid,22907721,1
mrashid,22907721,1
mrashid,22907721,5
mrashid,27797673,1
mrashid,27797673,1
mrashid,27797673,1
mrashid,44520084,1
mrashid,44520084,1
mrashid,44520084,1
mrashid,27802008,1
mrashid,27802008,1
mrashid,27802008,1
mrashid,27800553,1
mrashid,27800553,1
mrashid,27800553,1
mrashid,27800553,1
mrashid,27804279,1
mrashid,27804279,1
mrashid,27804279,1
mrashid,27797891,1
mrashid,27797891,1
mrashid,27797891,1
mrashid,27797891,1
mrashid,10576888,1
mrashid,10576888,1
mrashid,10576888,1
mrashid,44520094,1
mrashid,44520094,1
mrashid,44520094,1
mrashid,27796431,1
mrashid,27796431,1
mrashid,27796431,1
mrashid,8867670,1
mrashid,8867670,1
mrashid,8867670,1
mrashid,8867670,1
mrashid,27801385,1
mrashid,27801385,1
mrashid,27801385,1
mrashid,27805178,1
mrashid,27805178,1
mrashid,27805178,1
mrashid,27802216,1
mrashid,27802216,1
mrashid,27802216,1
mrashid,27802216,1
mrashid,27802905,1
mrashid,27802905,1
mrashid,27802905,1
mrashid,27802905,1
mrashid,36144098,1
mrashid,36144098,1
mrashid,36144098,1
mrashid,27796647,1
mrashid,27796647,5
mrashid,27796647,1
mrashid,27796647,1
mrashid,27797205,1
mrashid,27797205,1
mrashid,27797205,5
mrashid,27797205,5
mrashid,27797205,1
mrashid,44519964,1
mrashid,44519964,1
mrashid,44519964,1
mrashid,27800218,1
mrashid,27800218,1
mrashid,27800218,1
mrashid,10576511,1
mrashid,10576511,1
mrashid,10576511,5
mrashid,10576511,1
mrashid,44520148,1
mrashid,44520148,1
mrashid,44520148,1
mrashid,10576909,1
mrashid,10576909,1
mrashid,10576909,1
mrashid,10577247,1
mrashid,10577247,1
mrashid,10577247,1
maheshwari,7349197,1
maheshwari,7349197,5
maheshwari,7349197,5
maheshwari,7349197,2
maheshwari,7349197,1
maheshwari,7349197,1
maheshwari,8867670,4
maheshwari,8867670,1
maheshwari,8867670,1
maheshwari,8867670,5
maheshwari,8867670,5
maheshwari,8867670,5
maheshwari,8867670,5
maheshwari,8867670,5
maheshwari,8867670,5
maheshwari,8867670,1
maheshwari,10578077,4
maheshwari,10578077,1
maheshwari,10578077,1
maheshwari,10578077,2
maheshwari,22908000,1
maheshwari,22908000,1
maheshwari,22908000,4
maheshwari,22908000,5
maheshwari,22908000,1
maheshwari,4661284,1
maheshwari,4661284,5
maheshwari,4661284,1
maheshwari,4661284,1
maheshwari,27797205,5
maheshwari,27797205,1
maheshwari,27797205,1
maheshwari,27797205,1
maheshwari,36144131,1
maheshwari,36144131,1
maheshwari,36144131,5
maheshwari,36144131,2
maheshwari,27797673,2
maheshwari,27797673,1
maheshwari,27797673,3
maheshwari,27797673,2
maheshwari,27797673,1
maheshwari,27797673,1
maheshwari,27797891,1
maheshwari,27797891,4
maheshwari,27797891,4
maheshwari,27797891,1
maheshwari,27797891,4
maheshwari,27797891,5
maheshwari,27797891,1
maheshwari,44520124,1
maheshwari,44520124,1
maheshwari,44520124,2
maheshwari,44520124,1
cozma_92,27799536,4
cozma_92,27799536,4
cozma_92,27799536,4
cozma_92,27799536,1
cozma_92,27799536,1
cozma_92,51583309,1
cozma_92,51583309,1
cozma_92,51583309,1
cozma_92,27798255,1
cozma_92,27798255,1
cozma_92,27798255,5
cozma_92,27798255,1
cozma_92,22908000,1
cozma_92,22908000,1
cozma_92,22908000,1
cozma_92,10579194,1
cozma_92,10579194,1
cozma_92,10579194,1
cozma_92,27804279,1
cozma_92,27804279,1
cozma_92,27804279,1
cozma_92,4661284,1
cozma_92,4661284,1
cozma_92,4661284,1
cozma_92,10576909,1
cozma_92,10576909,1
cozma_92,10576909,1
cozma_92,27797673,1
cozma_92,27797673,1
cozma_92,27797673,1
cozma_92,44520084,1
cozma_92,44520084,1
cozma_92,44520084,1
cozma_92,27804446,1
cozma_92,27804446,1
cozma_92,27804446,1
cozma_92,44519964,1
cozma_92,44519964,1
cozma_92,44519964,1
cozma_92,44520148,1
cozma_92,44520148,1
cozma_92,44520148,5
cozma_92,44520148,5
cozma_92,44520148,5
cozma_92,10577247,1
cozma_92,10577247,5
cozma_92,10577247,5
cozma_92,10577247,1
cozma_92,10577247,1
cozma_92,44520208,1
cozma_92,44520208,1
cozma_92,44520208,1
cozma_92,27799972,1
cozma_92,27799972,5
cozma_92,27799972,1
cozma_92,27799972,1
ldecamora,22907980,5
ldecamora,22907980,4
ldecamora,22907980,2
ldecamora,22907980,2
ldecamora,22907980,1
ldecamora,22907980,4
ldecamora,22907980,2
ldecamora,22907980,4
ldecamora,22907980,2
ldecamora,27799972,1
ldecamora,27799972,1
ldecamora,27799972,2
ldecamora,27799972,1
ldecamora,10579035,1
ldecamora,10579035,1
ldecamora,10579035,1
ldecamora,7349040,5
ldecamora,7349040,4
ldecamora,7349040,2
ldecamora,7349040,4
ldecamora,7349040,4
ldecamora,7349040,4
ldecamora,7349040,2
ldecamora,7349040,1
ldecamora,7349040,1
ldecamora,7349040,1
ldecamora,27798653,1
ldecamora,27798653,1
ldecamora,27798653,1
ldecamora,22908012,1
ldecamora,22908012,1
ldecamora,22908012,1
ldecamora,27801385,3
ldecamora,27801385,1
ldecamora,27801385,4
ldecamora,27801385,4
ldecamora,27801385,1
seph1603,22907673,2
seph1603,22907673,1
seph1603,22907673,1
seph1603,27796391,5
seph1603,27796391,1
seph1603,27796391,2
seph1603,27796391,2
seph1603,44520148,5
seph1603,44520148,2
seph1603,44520148,1
seph1603,44520148,2
seph1603,8867670,5
seph1603,8867670,1
seph1603,8867670,1
seph1603,8867670,5
seph1603,8867670,1
seph1603,27803446,1
seph1603,27803446,1
seph1603,27803446,1
seph1603,27799972,1
seph1603,27799972,2
seph1603,27799972,1
seph1603,27799972,1
seph1603,10576511,1
seph1603,10576511,1
seph1603,10576511,1
seph1603,7349067,1
seph1603,7349067,1
seph1603,7349067,1
seph1603,47632533,1
seph1603,47632533,2
seph1603,47632533,5
seph1603,47632533,1
seph1603,47632544,1
seph1603,47632544,1
seph1603,47632544,1
seph1603,34090221,1
seph1603,34090221,1
seph1603,34090221,1
seph1603,44520094,1
seph1603,44520094,1
seph1603,44520094,1
seph1603,27799536,1
seph1603,27799536,1
seph1603,27799536,1
seph1603,6316602,1
seph1603,6316602,1
seph1603,6316602,1
seph1603,44820972,1
seph1603,44820972,1
seph1603,44820972,1
seph1603,27804446,1
seph1603,27804446,1
seph1603,27804446,1
seph1603,8867848,1
seph1603,8867848,1
seph1603,8867848,1
seph1603,10578378,1
seph1603,10578378,1
seph1603,10578378,1
contact,27802284,5
contact,27802284,5
contact,27802284,1
contact,6316124,1
contact,6316124,1
contact,6316124,1
contact,27798255,2
contact,27798255,1
contact,27798255,1
contact,27798255,5
contact,27798255,1
contact,27798255,1
contact,32134448,1
contact,32134448,1
contact,32134448,1
contact,27804279,1
contact,27804279,1
contact,27804279,1
contact,27805178,1
contact,27805178,5
contact,27805178,1
contact,27805178,5
contact,27805178,5
contact,27805178,5
contact,27805178,1
contact,27805178,1
contact,10577247,1
contact,10577247,1
contact,10577247,1
contact,8867670,5
contact,8867670,1
contact,8867670,1
contact,8867670,1
contact,8867670,5
contact,8867670,5
contact,8867670,1
contact,8867670,5
contact,44520272,5
contact,44520272,1
contact,44520272,5
contact,44520272,1
contact,44520272,1
contact,44520272,1
contact,44520272,1
contact,4661268,1
contact,4661268,1
contact,4661268,1
contact,4661268,5
contact,4661268,1
romulodiniz,44520148,1
romulodiniz,44520148,1
romulodiniz,44520148,1
romulodiniz,44520148,1
romulodiniz,27800619,1
romulodiniz,27800619,3
romulodiniz,27800619,3
romulodiniz,27800619,1
romulodiniz,27800619,1
romulodiniz,27800619,3
romulodiniz,27800619,1
romulodiniz,27800619,1
romulodiniz,27800619,1
romulodiniz,47632544,1
romulodiniz,47632544,1
romulodiniz,47632544,1
romulodiniz,32134598,3
romulodiniz,32134598,1
romulodiniz,32134598,1
romulodiniz,32134598,3
romulodiniz,32134598,1
romulodiniz,32134598,1
romulodiniz,32134598,1
romulodiniz,32134598,1
romulodiniz,44520124,1
romulodiniz,44520124,3
romulodiniz,44520124,1
romulodiniz,44520124,1
romulodiniz,27796431,1
romulodiniz,27796431,1
romulodiniz,27796431,1
romulodiniz,27796431,1
romulodiniz,27796431,1
romulodiniz,27796431,1
romulodiniz,27802905,1
romulodiniz,27802905,3
romulodiniz,27802905,1
romulodiniz,27802905,1
romulodiniz,27802905,1
romulodiniz,27802905,1
romulodiniz,44820931,1
romulodiniz,44820931,3
romulodiniz,44820931,1
romulodiniz,44820931,1
romulodiniz,27803446,1
romulodiniz,27803446,1
romulodiniz,27803446,1
romulodiniz,27804279,1
romulodiniz,27804279,1
romulodiniz,27804279,1
romulodiniz,22907701,1
romulodiniz,22907701,1
romulodiniz,22907701,1
romulodiniz,10577085,1
romulodiniz,10577085,1
romulodiniz,10577085,1
romulodiniz,10576888,1
romulodiniz,10576888,1
romulodiniz,10576888,1
romulodiniz,27797891,1
romulodiniz,27797891,1
romulodiniz,27797891,1
romulodiniz,10577421,1
romulodiniz,10577421,1
romulodiniz,10577421,1
seiumiut,27799545,1
seiumiut,27799545,5
seiumiut,27799545,5
seiumiut,27799545,1
seiumiut,27799545,1
seiumiut,27802216,2
seiumiut,27802216,1
seiumiut,27802216,1
seiumiut,27802216,1
seiumiut,10578378,2
seiumiut,10578378,1
seiumiut,10578378,5
seiumiut,10578378,1
seiumiut,22907980,1
seiumiut,22907980,1
seiumiut,22907980,1
seiumiut,27796391,1
seiumiut,27796391,1
seiumiut,27796391,1
seiumiut,7349138,2
seiumiut,7349138,1
seiumiut,7349138,5
seiumiut,7349138,1
seiumiut,10576511,4
seiumiut,10576511,4
seiumiut,10576511,5
seiumiut,10576511,5
seiumiut,22907932,2
seiumiut,22907932,1
seiumiut,22907932,2
seiumiut,10579035,1
seiumiut,10579035,4
seiumiut,10579035,2
seiumiut,27797891,1
seiumiut,27797891,2
seiumiut,27797891,2
seiumiut,32134448,1
seiumiut,32134448,2
seiumiut,32134448,1
seiumiut,27796852,2
seiumiut,27796852,1
seiumiut,27796852,1
seiumiut,10577093,2
seiumiut,10577093,1
seiumiut,10577093,1
seiumiut,27802905,1
seiumiut,27802905,1
seiumiut,27802905,1
slymntkn34,10578378,2
slymntkn34,10578378,2
slymntkn34,44520387,2
slymntkn34,44520387,2
slymntkn34,44520387,1
slymntkn34,27801385,1
slymntkn34,27801385,2
slymntkn34,27801385,5
slymntkn34,27801385,1
slymntkn34,10577902,1
slymntkn34,10577902,2
slymntkn34,10577902,2
slymntkn34,10577902,1
slymntkn34,10578077,1
slymntkn34,10578077,1
slymntkn34,10578077,1
slymntkn34,22908006,1
slymntkn34,22908006,4
slymntkn34,22908006,3
slymntkn34,22908006,5
slymntkn34,22908006,1
slymntkn34,22907701,1
slymntkn34,22907701,1
slymntkn34,22907701,1
slymntkn34,22907701,1
slymntkn34,10577421,1
slymntkn34,10577421,1
slymntkn34,10577421,1
slymntkn34,10577146,1
slymntkn34,10577146,1
slymntkn34,10577146,1
slymntkn34,44520762,1
slymntkn34,44520762,1
slymntkn34,44520762,2
slymntkn34,44520762,1
slymntkn34,27799911,2
slymntkn34,27799911,1
slymntkn34,27799911,1
slymntkn34,27799911,1
slymntkn34,10576318,1
slymntkn34,10576318,1
slymntkn34,10576318,1
tuj80000,44520084,2
tuj80000,44520084,3
tuj80000,44520084,1
tuj80000,44520084,1
tuj80000,22907980,1
tuj80000,22907980,1
tuj80000,22907980,1
tuj80000,44820931,1
tuj80000,44820931,1
tuj80000,44820931,1
tuj80000,44820931,3
tuj80000,44820931,4
tuj80000,44820931,1
tuj80000,10577421,4
tuj80000,10577421,2
tuj80000,10577421,2
tuj80000,10577421,3
tuj80000,10577421,2
tuj80000,10577421,1
tuj80000,10577421,4
tuj80000,10577421,4
tuj80000,22908000,4
tuj80000,22908000,4
tuj80000,22908000,1
tuj80000,22908000,4
tuj80000,22908000,1
tuj80000,22908000,1
tuj80000,32134448,1
tuj80000,32134448,1
tuj80000,44520208,1
tuj80000,44520208,1
tuj80000,44520208,1
tuj80000,27796509,1
tuj80000,27796509,4
tuj80000,27796509,1
tuj80000,27796509,1
tuj80000,10577596,1
tuj80000,10577596,1
